query,true_fish,cam,image_rank1,image_ap,identity_rank1,identity_ap,image_top1_fish,image_top1_score,image_top1_source,image_top2_fish,image_top2_score,image_top2_source,image_top3_fish,image_top3_score,image_top3_source,image_top4_fish,image_top4_score,image_top4_source,image_top5_fish,image_top5_score,image_top5_source,identity_top1_fish,identity_top1_score,identity_top1_source,identity_top2_fish,identity_top2_score,identity_top2_source,identity_top3_fish,identity_top3_score,identity_top3_source,identity_top4_fish,identity_top4_score,identity_top4_source,identity_top5_fish,identity_top5_score,identity_top5_source
0012_c1s1_0005.png,0012,c1,0.0,0.313541,0.0,0.250000,0023,0.297774,0023_c1s1_0002.png,0012,0.271585,0012_c2s1_0007.png,0018,0.165902,0018_c1s1_0001.png,0011,0.119195,0011_c1s1_0001.png,0008,0.112467,0008_c1s1_0001.jpg,0023,0.144319,0023,0008,0.062883,0008,0018,0.039736,0018,0012,0.031542,0012,0011,-0.043190,0011
0012_c1s1_0006.png,0012,c1,1.0,0.367757,0.0,0.200000,0012,0.287372,0012_c2s1_0007.png,0011,0.247925,0011_c1s1_0001.png,0023,0.237456,0023_c1s1_0002.png,0018,0.028656,0018_c1s1_0001.png,0008,0.007405,0008_c1s1_0001.jpg,0023,0.090127,0023,0008,-0.017649,0008,0018,-0.056764,0018,0011,-0.115074,0011,0012,-0.153040,0012
0012_c1s1_0009.png,0012,c1,1.0,0.272949,0.0,0.142857,0012,0.352705,0012_c2s1_0007.png,0023,0.340988,0023_c1s1_0002.png,0011,0.303441,0011_c1s1_0001.png,0018,0.189312,0018_c1s1_0002.png,0024,0.147152,0024_c2s1_0006.png,0023,0.211365,0023,0018,0.103996,0018,0008,0.082435,0008,0020,0.070301,0020,0011,0.047724,0011
0012_c1s1_0010.png,0012,c1,0.0,0.089467,0.0,0.083333,0011,0.508424,0011_c1s1_0001.png,0024,0.436753,0024_c2s1_0007.png,0018,0.401092,0018_c1s1_0002.png,0020,0.394668,0020_c2s1_0009.jpg,0012,0.391582,0012_c2s1_0007.png,0018,0.385990,0018,0020,0.375188,0020,0011,0.346919,0011,0005,0.346434,0005,0008,0.337352,0008
0012_c1s1_0012.png,0012,c1,0.0,0.192656,0.0,0.083333,0011,0.442486,0011_c1s1_0001.png,0012,0.345130,0012_c2s1_0007.png,0023,0.342010,0023_c1s1_0001.png,0018,0.208500,0018_c1s1_0001.png,0024,0.198786,0024_c2s1_0006.png,0023,0.199156,0023,0018,0.111989,0018,0008,0.096786,0008,0011,0.081078,0011,0020,0.018558,0020
0012_c2s1_0008.png,0012,c2,0.0,0.026676,0.0,0.050000,0017,0.784076,0017_c1s1_0004.png,0008,0.772040,0008_c2s1_0007.png,0007,0.747407,0007_c1s1_0001.png,0005,0.725269,0005_c1s1_0005.png,0019,0.701722,0019_c1s1_0002.png,0017,0.769735,0017,0007,0.762009,0007,0008,0.703145,0008,0005,0.702831,0005,0013,0.675266,0013
0012_c2s1_0013.png,0012,c2,0.0,0.028514,0.0,0.052632,0017,0.720610,0017_c1s1_0004.png,0008,0.713779,0008_c2s1_0009.jpg,0007,0.681980,0007_c2s1_0007.png,0005,0.650307,0005_c1s1_0005.png,0019,0.642605,0019_c1s1_0002.png,0017,0.713226,0017,0007,0.686331,0007,0008,0.672508,0008,0005,0.621410,0005,0016,0.617420,0016
0012_c2s1_0014.png,0012,c2,0.0,0.062211,0.0,0.071429,0023,0.478902,0023_c1s1_0001.png,0020,0.450133,0020_c2s1_0009.jpg,0008,0.445445,0008_c1s1_0001.jpg,0011,0.443836,0011_c1s1_0001.png,0018,0.428566,0018_c1s1_0002.png,0011,0.442700,0011,0023,0.419584,0023,0020,0.406207,0020,0018,0.386123,0018,0008,0.376035,0008
0012_c2s1_0015.png,0012,c2,1.0,0.272900,0.0,0.166667,0012,0.344774,0012_c2s1_0007.png,0023,0.324405,0023_c1s1_0001.png,0011,0.322243,0011_c1s1_0001.png,0018,0.177251,0018_c1s1_0002.png,0024,0.165183,0024_c2s1_0006.png,0023,0.231362,0023,0011,0.119513,0011,0008,0.111972,0008,0018,0.102075,0018,0020,0.074464,0020
0012_c2s1_0016.png,0012,c2,0.0,0.038821,0.0,0.058824,0024,0.492609,0024_c2s1_0007.png,0008,0.441653,0008_c1s1_0001.jpg,0020,0.434251,0020_c2s1_0009.jpg,0018,0.431217,0018_c1s1_0001.png,0017,0.420439,0017_c1s1_0001.png,0018,0.429768,0018,0008,0.426955,0008,0020,0.412647,0020,0017,0.410736,0017,0007,0.388663,0007
0012_c2s1_0017.png,0012,c2,0.0,0.045955,0.0,0.071429,0020,0.568319,0020_c2s1_0009.jpg,0024,0.546455,0024_c2s1_0007.png,0011,0.542865,0011_c2s1_0006.png,0018,0.528122,0018_c1s1_0002.png,0023,0.518064,0023_c1s1_0001.png,0011,0.542865,0011,0020,0.535985,0020,0018,0.509012,0018,0023,0.480351,0023,0024,0.425763,0024
0012_c2s1_0018.png,0012,c2,0.0,0.026929,0.0,0.050000,0017,0.768261,0017_c1s1_0005.png,0008,0.758957,0008_c1s1_0005.jpg,0007,0.742544,0007_c2s1_0007.png,0016,0.703041,0016_c1s1_0001.png,0019,0.697200,0019_c1s1_0001.png,0017,0.757377,0017,0007,0.744405,0007,0008,0.739713,0008,0013,0.681104,0013,0016,0.679682,0016
0012_c2s1_0019.png,0012,c2,0.0,0.235959,0.0,0.125000,0011,0.394095,0011_c1s1_0001.png,0012,0.369173,0012_c2s1_0007.png,0023,0.337963,0023_c1s1_0001.png,0024,0.302013,0024_c2s1_0006.png,0018,0.280375,0018_c1s1_0001.png,0023,0.273277,0023,0018,0.223638,0018,0011,0.193224,0011,0020,0.191828,0020,0008,0.188555,0008
0012_c2s1_0020.png,0012,c2,0.0,0.074515,0.0,0.058824,0008,0.342311,0008_c1s1_0001.jpg,0011,0.328224,0011_c1s1_0001.png,0023,0.316231,0023_c1s1_0001.png,0018,0.302948,0018_c1s1_0001.png,0012,0.281916,0012_c2s1_0007.png,0008,0.273550,0008,0011,0.255729,0011,0017,0.240635,0017,0018,0.238391,0018,0020,0.203617,0020
0012_c2s1_0021.png,0012,c2,0.0,0.028066,0.0,0.050000,0008,0.712310,0008_c1s1_0001.jpg,0017,0.634611,0017_c1s1_0001.png,0007,0.627477,0007_c2s1_0006.png,0013,0.573170,0013_c2s1_0009.jpg,0015,0.545290,0015_c2s1_0006.png,0008,0.686076,0008,0017,0.625457,0017,0007,0.605737,0007,0013,0.565789,0013,0018,0.541262,0018
0012_c2s1_0022.png,0012,c2,0.0,0.027764,0.0,0.050000,0008,0.553995,0008_c1s1_0001.jpg,0017,0.489501,0017_c2s1_0006.jpg,0003,0.464726,0003_c1s1_0003.png,0020,0.459105,0020_c2s1_0009.jpg,0015,0.451411,0015_c2s1_0006.png,0008,0.490175,0008,0017,0.452943,0017,0011,0.440300,0011,0019,0.426646,0019,0013,0.423917,0013
0012_c2s1_0024.png,0012,c2,0.0,0.241526,0.0,0.166667,0011,0.415292,0011_c1s1_0001.png,0012,0.404711,0012_c2s1_0007.png,0023,0.306834,0023_c1s1_0002.png,0018,0.190174,0018_c1s1_0002.png,0024,0.183921,0024_c2s1_0006.png,0023,0.189612,0023,0018,0.090210,0018,0008,0.027053,0008,0011,0.017499,0011,0020,-0.021369,0020
0012_c2s1_0026.png,0012,c2,0.0,0.032162,0.0,0.052632,0024,0.555246,0024_c2s1_0007.png,0020,0.555034,0020_c2s1_0010.jpg,0018,0.528529,0018_c1s1_0001.png,0008,0.507892,0008_c2s1_0010.jpg,0017,0.490774,0017_c1s1_0004.png,0020,0.514470,0020,0018,0.504672,0018,0017,0.465436,0017,0008,0.413499,0008,0007,0.397362,0007
0012_c2s1_0027.png,0012,c2,0.0,0.233040,0.0,0.166667,0011,0.324786,0011_c1s1_0001.png,0012,0.315575,0012_c2s1_0007.png,0023,0.286939,0023_c1s1_0001.png,0008,0.152886,0008_c1s1_0001.jpg,0018,0.129201,0018_c1s1_0002.png,0023,0.175149,0023,0008,0.117038,0008,0018,0.046749,0018,0011,0.046301,0011,0020,0.005589,0020
0012_c2s1_0028.png,0012,c2,0.0,0.191077,0.0,0.083333,0011,0.394981,0011_c1s1_0001.png,0012,0.325628,0012_c2s1_0007.png,0023,0.323985,0023_c1s1_0001.png,0008,0.246362,0008_c1s1_0001.jpg,0018,0.193510,0018_c1s1_0002.png,0008,0.208990,0008,0023,0.208353,0023,0011,0.154446,0011,0018,0.125992,0018,0020,0.103497,0020
0012_c2s1_0029.png,0012,c2,0.0,0.027372,0.0,0.050000,0017,0.757385,0017_c1s1_0004.png,0008,0.746652,0008_c1s1_0005.jpg,0007,0.742117,0007_c2s1_0007.png,0016,0.678125,0016_c1s1_0002.png,0013,0.669988,0013_c2s1_0010.jpg,0017,0.752917,0017,0007,0.737398,0007,0008,0.720195,0008,0016,0.650933,0016,0013,0.649333,0013
0012_c2s1_0030.png,0012,c2,0.0,0.028016,0.0,0.047619,0008,0.606983,0008_c1s1_0005.jpg,0024,0.575814,0024_c2s1_0007.png,0018,0.559505,0018_c1s1_0001.png,0017,0.556022,0017_c1s1_0004.png,0007,0.547092,0007_c2s1_0006.png,0008,0.582319,0008,0018,0.563890,0018,0017,0.552196,0017,0007,0.529534,0007,0005,0.529384,0005
0012_c2s1_0031.png,0012,c2,0.0,0.030297,0.0,0.055556,0007,0.680475,0007_c2s1_0007.png,0008,0.662690,0008_c1s1_0002.png,0017,0.631168,0017_c1s1_0004.png,0013,0.594796,0013_c2s1_0010.jpg,0015,0.548560,0015_c2s1_0006.png,0008,0.662690,0008,0007,0.627732,0007,0017,0.616846,0017,0013,0.577977,0013,0005,0.506276,0005
0012_c2s1_0032.png,0012,c2,0.0,0.164951,0.0,0.076923,0011,0.462522,0011_c1s1_0001.png,0012,0.423258,0012_c2s1_0007.png,0023,0.412516,0023_c1s1_0001.png,0018,0.346759,0018_c1s1_0002.png,0024,0.343730,0024_c2s1_0006.png,0023,0.327385,0023,0011,0.327047,0011,0018,0.300947,0018,0008,0.258532,0008,0020,0.242157,0020
0012_c2s1_0033.png,0012,c2,1.0,0.395391,0.0,0.250000,0012,0.285371,0012_c2s1_0007.png,0011,0.243730,0011_c1s1_0001.png,0023,0.227540,0023_c1s1_0002.png,0018,0.055394,0018_c1s1_0001.png,0008,0.041210,0008_c1s1_0001.jpg,0023,0.097584,0023,0008,0.022666,0008,0018,-0.027623,0018,0012,-0.079957,0012,0011,-0.084799,0011
0012_c2s1_0034.png,0012,c2,0.0,0.064373,0.0,0.066667,0011,0.514777,0011_c1s1_0001.png,0023,0.455610,0023_c1s1_0001.png,0024,0.439701,0024_c2s1_0007.png,0018,0.435254,0018_c1s1_0002.png,0008,0.431548,0008_c1s1_0001.jpg,0011,0.417125,0011,0018,0.404743,0018,0020,0.385970,0020,0008,0.384271,0008,0023,0.372654,0023
0012_c2s1_0035.png,0012,c2,0.0,0.053552,0.0,0.062500,0011,0.457507,0011_c1s1_0001.png,0008,0.420787,0008_c1s1_0001.jpg,0024,0.392477,0024_c2s1_0007.png,0023,0.391379,0023_c1s1_0001.png,0020,0.375492,0020_c2s1_0009.jpg,0008,0.398686,0008,0018,0.353580,0018,0011,0.349229,0011,0020,0.340752,0020,0023,0.323578,0023
0012_c2s1_0036.png,0012,c2,0.0,0.029944,0.0,0.055556,0017,0.708389,0017_c1s1_0004.png,0007,0.695782,0007_c2s1_0007.png,0008,0.686344,0008_c2s1_0007.png,0016,0.613614,0016_c1s1_0002.png,0019,0.597199,0019_c1s1_0001.png,0017,0.694499,0017,0007,0.679101,0007,0008,0.660871,0008,0016,0.581676,0016,0013,0.570690,0013
0012_c2s1_0037.png,0012,c2,0.0,0.029050,0.0,0.052632,0017,0.678092,0017_c1s1_0004.png,0008,0.655553,0008_c2s1_0010.jpg,0024,0.628978,0024_c2s1_0007.png,0007,0.613898,0007_c2s1_0007.png,0005,0.584737,0005_c1s1_0005.png,0017,0.658995,0017,0007,0.614374,0007,0018,0.551364,0018,0008,0.551139,0008,0020,0.548606,0020
0012_c2s1_0039.png,0012,c2,0.0,0.152896,0.0,0.090909,0023,0.387214,0023_c1s1_0001.png,0011,0.379531,0011_c1s1_0001.png,0012,0.372143,0012_c2s1_0007.png,0018,0.279390,0018_c1s1_0001.png,0008,0.244710,0008_c1s1_0001.jpg,0023,0.271345,0023,0008,0.208471,0008,0018,0.202443,0018,0011,0.186136,0011,0020,0.149125,0020
0012_c2s1_0040.png,0012,c2,0.0,0.065903,0.0,0.100000,0011,0.564409,0011_c1s1_0001.png,0024,0.535878,0024_c2s1_0006.png,0020,0.528970,0020_c2s1_0009.jpg,0018,0.520170,0018_c1s1_0002.png,0023,0.476827,0023_c1s1_0005.png,0020,0.508090,0020,0011,0.468485,0011,0018,0.458643,0018,0023,0.449038,0023,0024,0.407572,0024
0012_c2s1_0041.png,0012,c2,0.0,0.218910,0.0,0.083333,0011,0.455455,0011_c1s1_0001.png,0012,0.400225,0012_c2s1_0007.png,0023,0.253015,0023_c1s1_0001.png,0018,0.176169,0018_c1s1_0002.png,0024,0.163557,0024_c2s1_0006.png,0023,0.160126,0023,0011,0.081122,0011,0008,0.073830,0008,0018,0.061698,0018,0020,-0.023626,0020
0012_c2s1_0042.png,0012,c2,0.0,0.197376,0.0,0.166667,0023,0.548586,0023_c1s1_0002.png,0012,0.531276,0012_c2s1_0007.png,0011,0.386353,0011_c1s1_0001.png,0018,0.371167,0018_c1s1_0002.png,0024,0.335808,0024_c2s1_0006.png,0023,0.476878,0023,0011,0.353590,0011,0018,0.294898,0018,0020,0.202067,0020,0009,0.201912,0009
0013_c1s1_0003.png,0013,c1,0.0,0.070263,0.0,0.142857,0023,0.469938,0023_c1s1_0001.png,0011,0.438040,0011_c1s1_0001.png,0008,0.423033,0008_c1s1_0001.jpg,0012,0.374075,0012_c2s1_0006.png,0018,0.308137,0018_c1s1_0002.png,0008,0.313537,0008,0011,0.302510,0011,0023,0.294317,0023,0018,0.192821,0018,0017,0.188954,0017
0013_c1s1_0007.png,0013,c1,0.0,0.039798,0.0,0.071429,0023,0.439621,0023_c1s1_0001.png,0018,0.391247,0018_c1s1_0001.png,0012,0.351726,0012_c2s1_0007.png,0008,0.346657,0008_c1s1_0001.jpg,0011,0.314568,0011_c1s1_0001.png,0018,0.305537,0018,0023,0.290690,0023,0008,0.263939,0008,0011,0.231772,0011,0020,0.169950,0020
0013_c1s1_0010.png,0013,c1,0.0,0.059097,0.0,0.125000,0008,0.557409,0008_c1s1_0005.jpg,0007,0.515005,0007_c1s1_0005.png,0017,0.512808,0017_c1s1_0001.png,0011,0.442146,0011_c1s1_0002.png,0016,0.438381,0016_c1s1_0002.png,0008,0.505759,0008,0017,0.505345,0017,0007,0.466028,0007,0019,0.435132,0019,0016,0.432525,0016
0013_c2s1_0011.png,0013,c2,0.0,0.036703,0.0,0.071429,0023,0.415719,0023_c1s1_0001.png,0008,0.376912,0008_c1s1_0001.jpg,0018,0.375171,0018_c1s1_0001.png,0012,0.369470,0012_c2s1_0007.png,0011,0.344570,0011_c1s1_0001.png,0023,0.338833,0023,0011,0.329284,0011,0018,0.327162,0018,0008,0.288891,0008,0020,0.248354,0020
0014_c1s1_0002.png,0014,c1,0.0,0.064815,0.0,0.250000,0023,0.581419,0023_c1s1_0005.png,0012,0.408878,0012_c2s1_0006.png,0009,0.346714,0009_c1s1_0002.png,0011,0.324114,0011_c1s1_0001.png,0018,0.290148,0018_c1s1_0002.png,0023,0.505735,0023,0011,0.226517,0011,0009,0.221085,0009,0014,0.220355,0014,0012,0.191384,0012
0014_c1s1_0003.png,0014,c1,0.0,0.039969,0.0,0.200000,0023,0.610955,0023_c1s1_0003.png,0012,0.429807,0012_c2s1_0007.png,0009,0.428628,0009_c1s1_0002.png,0011,0.419451,0011_c1s1_0001.png,0018,0.380979,0018_c1s1_0002.png,0023,0.533697,0023,0011,0.380633,0011,0009,0.324311,0009,0020,0.244543,0020,0014,0.229828,0014
0014_c1s1_0004.png,0014,c1,0.0,0.058442,0.0,0.250000,0023,0.590261,0023_c1s1_0003.png,0009,0.445693,0009_c1s1_0002.png,0012,0.430964,0012_c2s1_0007.png,0011,0.389524,0011_c2s1_0006.png,0018,0.381467,0018_c1s1_0002.png,0023,0.536801,0023,0011,0.389524,0011,0009,0.354775,0009,0014,0.294473,0014,0020,0.250813,0020
0014_c1s1_0005.png,0014,c1,0.0,0.059764,0.0,0.333333,0023,0.560736,0023_c1s1_0002.png,0012,0.435864,0012_c2s1_0006.png,0011,0.341413,0011_c1s1_0001.png,0009,0.251766,0009_c1s1_0001.png,0018,0.232236,0018_c1s1_0002.png,0023,0.443212,0023,0011,0.174943,0011,0014,0.101690,0014,0009,0.090283,0009,0018,0.063815,0018
0014_c1s1_0007.png,0014,c1,0.0,0.043256,0.0,0.250000,0012,0.444330,0012_c2s1_0006.png,0023,0.423064,0023_c1s1_0003.png,0011,0.384549,0011_c1s1_0001.png,0022,0.171327,0022_c2s1_0006.jpg,0018,0.150461,0018_c1s1_0002.png,0023,0.297604,0023,0011,0.094799,0011,0022,0.017860,0022,0014,-0.001614,0014,0009,-0.021810,0009
0014_c1s1_0014.png,0014,c1,0.0,0.069444,0.0,0.500000,0023,0.607853,0023_c1s1_0003.png,0012,0.434462,0012_c2s1_0006.png,0009,0.379378,0009_c1s1_0002.png,0011,0.328911,0011_c1s1_0001.png,0018,0.289743,0018_c1s1_0002.png,0023,0.540067,0023,0014,0.264152,0014,0011,0.240187,0011,0009,0.239437,0009,0022,0.210452,0022
0014_c2s1_0006.png,0014,c2,0.0,0.035760,0.0,0.200000,0012,0.373494,0012_c2s1_0006.png,0023,0.369778,0023_c1s1_0003.png,0011,0.354958,0011_c1s1_0001.png,0022,0.153490,0022_c2s1_0006.jpg,0018,0.113952,0018_c1s1_0002.png,0023,0.256335,0023,0011,0.137018,0011,0022,0.007074,0022,0009,0.001811,0009,0014,-0.011654,0014
0014_c2s1_0009.png,0014,c2,0.0,0.039231,0.0,0.200000,0023,0.424311,0023_c1s1_0003.png,0012,0.395243,0012_c2s1_0006.png,0011,0.365647,0011_c1s1_0001.png,0022,0.174191,0022_c2s1_0006.jpg,0018,0.160177,0018_c1s1_0002.png,0023,0.307606,0023,0011,0.168338,0011,0009,0.043570,0009,0022,0.040332,0022,0014,0.029330,0014
0014_c2s1_0011.png,0014,c2,0.0,0.033903,0.0,0.166667,0012,0.381016,0012_c2s1_0006.png,0011,0.373700,0011_c1s1_0001.png,0023,0.361467,0023_c1s1_0003.png,0022,0.170007,0022_c2s1_0006.jpg,0018,0.139575,0018_c1s1_0002.png,0023,0.261533,0023,0011,0.173783,0011,0022,0.034115,0022,0009,0.031853,0009,0008,0.028631,0008
0014_c2s1_0013.png,0014,c2,0.0,0.040408,0.0,0.200000,0012,0.371061,0012_c2s1_0006.png,0023,0.367068,0023_c1s1_0003.png,0011,0.285982,0011_c1s1_0001.png,0022,0.095544,0022_c2s1_0006.jpg,0018,0.083825,0018_c1s1_0002.png,0023,0.237975,0023,0011,0.053312,0011,0022,-0.035810,0022,0008,-0.044976,0008,0014,-0.050260,0014
0014_c2s1_0015.png,0014,c2,0.0,0.033635,0.0,0.166667,0012,0.368357,0012_c2s1_0007.png,0023,0.355965,0023_c1s1_0003.png,0011,0.269344,0011_c1s1_0001.png,0008,0.117331,0008_c1s1_0001.jpg,0018,0.101726,0018_c1s1_0002.png,0023,0.216766,0023,0011,0.087748,0011,0008,0.008362,0008,0009,-0.050717,0009,0018,-0.051988,0018
0014_c2s1_0017.png,0014,c2,0.0,0.035897,0.0,0.200000,0012,0.360359,0012_c2s1_0006.png,0023,0.355726,0023_c1s1_0003.png,0011,0.321330,0011_c1s1_0001.png,0022,0.192309,0022_c2s1_0006.jpg,0008,0.141348,0008_c1s1_0001.jpg,0023,0.264296,0023,0011,0.183861,0011,0022,0.075943,0022,0009,0.053103,0009,0014,0.041518,0014
0014_c2s1_0019.png,0014,c2,0.0,0.042909,0.0,0.200000,0023,0.469903,0023_c1s1_0002.png,0012,0.408997,0012_c2s1_0006.png,0011,0.328275,0011_c1s1_0001.png,0018,0.163537,0018_c1s1_0002.png,0022,0.160847,0022_c2s1_0006.jpg,0023,0.361010,0023,0011,0.132951,0011,0022,0.055040,0022,0012,0.050868,0012,0014,0.043829,0014
0015_c1s1_0001.png,0015,c1,0.0,0.029315,0.0,0.062500,0008,0.651412,0008_c1s1_0001.jpg,0011,0.570382,0011_c2s1_0006.png,0019,0.561992,0019_c2s1_0010.jpg,0017,0.548446,0017_c2s1_0006.jpg,0003,0.538967,0003_c1s1_0003.png,0011,0.570383,0011,0019,0.544717,0019,0008,0.531981,0008,0009,0.528514,0009,0003,0.485816,0003
0015_c1s1_0002.png,0015,c1,0.0,0.024875,0.0,0.062500,0008,0.635008,0008_c1s1_0001.jpg,0017,0.553976,0017_c2s1_0006.jpg,0019,0.549626,0019_c2s1_0009.jpg,0003,0.532469,0003_c1s1_0003.png,0011,0.531032,0011_c2s1_0006.png,0019,0.540293,0019,0011,0.531032,0011,0008,0.514477,0008,0017,0.507265,0017,0003,0.477458,0003
0015_c1s1_0003.png,0015,c1,0.0,0.043327,0.0,0.111111,0008,0.601763,0008_c1s1_0001.jpg,0017,0.595138,0017_c2s1_0006.jpg,0013,0.587673,0013_c2s1_0008.jpg,0019,0.586099,0019_c2s1_0009.jpg,0006,0.571705,0006_c1s1_0005.png,0019,0.573787,0019,0013,0.564041,0013,0006,0.527200,0006,0003,0.521161,0003,0017,0.516831,0017
0015_c1s1_0004.png,0015,c1,0.0,0.044088,0.0,0.111111,0008,0.514451,0008_c1s1_0001.jpg,0019,0.508745,0019_c2s1_0008.jpg,0017,0.449947,0017_c2s1_0006.jpg,0006,0.444064,0006_c2s1_0011.jpg,0003,0.417950,0003_c1s1_0003.png,0019,0.468758,0019,0008,0.391819,0008,0003,0.372737,0003,0006,0.369245,0006,0011,0.367674,0011
0015_c1s1_0005.png,0015,c1,0.0,0.056668,0.0,0.142857,0008,0.513639,0008_c1s1_0001.jpg,0019,0.472264,0019_c2s1_0010.jpg,0003,0.469204,0003_c1s1_0003.png,0006,0.415161,0006_c2s1_0011.jpg,0015,0.401863,0015_c2s1_0006.png,0003,0.410861,0003,0019,0.406095,0019,0008,0.398920,0008,0011,0.376481,0011,0009,0.356407,0009
0015_c1s1_0006.png,0015,c1,0.0,0.042223,0.0,0.090909,0008,0.612596,0008_c1s1_0001.jpg,0017,0.536129,0017_c2s1_0006.jpg,0019,0.533794,0019_c2s1_0010.jpg,0003,0.526956,0003_c1s1_0003.png,0013,0.488177,0013_c2s1_0009.jpg,0008,0.517071,0008,0019,0.508223,0019,0003,0.471837,0003,0017,0.468901,0017,0007,0.457234,0007
0015_c1s1_0007.png,0015,c1,0.0,0.045350,0.0,0.125000,0008,0.492980,0008_c1s1_0001.jpg,0017,0.414780,0017_c2s1_0006.jpg,0007,0.404121,0007_c2s1_0007.png,0003,0.398028,0003_c1s1_0003.png,0019,0.390739,0019_c2s1_0008.jpg,0008,0.408467,0008,0017,0.363672,0017,0019,0.355803,0019,0007,0.334618,0007,0003,0.332430,0003
0015_c1s1_0009.png,0015,c1,0.0,0.044622,0.0,0.111111,0008,0.581585,0008_c1s1_0001.jpg,0003,0.502900,0003_c1s1_0003.png,0019,0.480053,0019_c2s1_0008.jpg,0017,0.448955,0017_c2s1_0006.jpg,0006,0.432736,0006_c2s1_0011.jpg,0008,0.448285,0008,0019,0.438666,0019,0003,0.427998,0003,0004,0.374927,0004,0013,0.364933,0013
0015_c1s1_0010.png,0015,c1,0.0,0.045500,0.0,0.125000,0017,0.707412,0017_c2s1_0006.jpg,0008,0.685447,0008_c1s1_0001.jpg,0019,0.627157,0019_c2s1_0006.jpg,0007,0.615984,0007_c2s1_0006.png,0003,0.608253,0003_c1s1_0003.png,0017,0.662537,0017,0019,0.631144,0019,0008,0.609018,0008,0007,0.607574,0007,0013,0.572980,0013
0015_c1s1_0012.png,0015,c1,0.0,0.043568,0.0,0.111111,0008,0.554948,0008_c1s1_0001.jpg,0017,0.491494,0017_c2s1_0006.jpg,0003,0.458719,0003_c1s1_0003.png,0007,0.445551,0007_c2s1_0007.png,0019,0.439300,0019_c2s1_0008.jpg,0008,0.468243,0008,0017,0.439055,0017,0019,0.418090,0019,0007,0.394935,0007,0013,0.393697,0013
0015_c1s1_0025.png,0015,c1,0.0,0.045169,0.0,0.142857,0008,0.652116,0008_c2s1_0006.jpg,0017,0.639049,0017_c1s1_0001.png,0007,0.615769,0007_c1s1_0003.png,0016,0.584534,0016_c1s1_0003.png,0019,0.582685,0019_c2s1_0008.jpg,0017,0.623588,0017,0007,0.609538,0007,0019,0.585950,0019,0016,0.570418,0016,0008,0.547476,0008
0015_c1s1_0032.png,0015,c1,0.0,0.073669,0.0,0.166667,0017,0.620269,0017_c2s1_0006.jpg,0019,0.584605,0019_c2s1_0008.jpg,0008,0.575121,0008_c1s1_0005.jpg,0015,0.551555,0015_c2s1_0006.png,0007,0.547203,0007_c2s1_0007.png,0019,0.560465,0019,0017,0.549908,0017,0007,0.504173,0007,0008,0.503600,0008,0016,0.497090,0016
0015_c1s1_0035.png,0015,c1,0.0,0.057408,0.0,0.166667,0017,0.638532,0017_c2s1_0006.jpg,0008,0.628331,0008_c1s1_0001.jpg,0019,0.606590,0019_c2s1_0008.jpg,0003,0.595747,0003_c1s1_0003.png,0015,0.568789,0015_c2s1_0006.png,0019,0.583679,0019,0017,0.569313,0017,0003,0.535715,0003,0008,0.519712,0008,0013,0.516878,0013
0015_c2s1_0008.png,0015,c2,0.0,0.054351,0.0,0.142857,0017,0.706930,0017_c2s1_0006.jpg,0008,0.675760,0008_c2s1_0009.jpg,0019,0.651581,0019_c2s1_0008.jpg,0007,0.634282,0007_c1s1_0005.png,0003,0.627925,0003_c1s1_0003.png,0017,0.662752,0017,0019,0.638703,0019,0003,0.584075,0003,0007,0.583549,0007,0008,0.576729,0008
0015_c2s1_0013.png,0015,c2,0.0,0.037290,0.0,0.100000,0008,0.636076,0008_c1s1_0001.jpg,0017,0.553933,0017_c2s1_0006.jpg,0019,0.523282,0019_c2s1_0008.jpg,0003,0.505442,0003_c1s1_0003.png,0013,0.494646,0013_c2s1_0009.jpg,0008,0.513570,0008,0019,0.502781,0019,0017,0.479424,0017,0011,0.447549,0011,0007,0.447049,0007
0015_c2s1_0014.png,0015,c2,0.0,0.070598,0.0,0.250000,0017,0.748086,0017_c2s1_0006.jpg,0008,0.711627,0008_c2s1_0006.jpg,0019,0.693228,0019_c2s1_0008.jpg,0015,0.662238,0015_c2s1_0006.png,0007,0.658835,0007_c1s1_0005.png,0017,0.696019,0017,0019,0.694818,0019,0007,0.640908,0007,0015,0.621886,0015,0016,0.616541,0016
0015_c2s1_0015.png,0015,c2,0.0,0.045289,0.0,0.125000,0017,0.708470,0017_c2s1_0006.jpg,0008,0.707784,0008_c2s1_0006.jpg,0019,0.685234,0019_c2s1_0008.jpg,0003,0.641548,0003_c1s1_0003.png,0006,0.614981,0006_c1s1_0005.png,0019,0.679471,0019,0017,0.628381,0017,0003,0.596064,0003,0008,0.590112,0008,0007,0.584208,0007
0015_c2s1_0016.png,0015,c2,0.0,0.033043,0.0,0.076923,0008,0.587577,0008_c1s1_0001.jpg,0019,0.558553,0019_c2s1_0009.jpg,0017,0.553560,0017_c2s1_0006.jpg,0013,0.551081,0013_c2s1_0009.jpg,0006,0.541150,0006_c1s1_0005.png,0019,0.537323,0019,0013,0.513603,0013,0011,0.500293,0011,0006,0.484514,0006,0003,0.482947,0003
